customerID,Churn
7521-YXVZY,0
9522-ZSINC,0
2911-IJORQ,0
9076-AXYIK,0
9601-BRXPO,1
8952-WCVCD,0
5724-BIDBU,0
2462-XIIJB,1
5035-PGZXH,0
2545-LXYVJ,0
7706-DZNKK,0
9971-ZWPBF,0
2716-GFZOR,0
1069-QJOEE,0
8338-QIUNR,0
6096-EGVTU,0
7566-DSRLQ,0
1775-KWJKQ,0
5214-CHIWJ,0
3584-WKTTW,0
0396-HUJBP,0
3951-NJCVI,0
0815-MFZGM,0
3721-CNZHX,0
1125-SNVCK,0
9651-GTSAQ,1
3570-YUEKJ,0
0784-ZQJZX,0
0455-XFASS,0
7890-VYYWG,1
6227-FBDXH,0
7054-LGEQW,1
5993-JSUWV,0
2126-GSEGL,0
2054-PJOCK,0
6119-SPUDB,0
9426-SXNHE,0
2985-FMWYF,0
0117-LFRMW,1
0151-ONTOV,1
1299-AURJA,0
8659-HDIYE,0
6549-YMFAW,0
6847-KJLTS,0
2587-YNLES,0
1972-XMUWV,0
0354-VXMJC,0
5027-QPKTE,1
8199-ZLLSA,1
5515-IDEJJ,1
3537-HPKQT,0
9019-QVLZD,1
9513-DXHDA,0
9888-ZCUMM,0
9391-YZEJW,0
2115-BFTIW,1
1867-TJHTS,0
2659-VXMWZ,1
9500-IWPXQ,0
4250-WAROZ,0
5997-OPVFA,0
0799-DDIHE,0
1353-LJWEM,0
6233-HXJMX,0
4065-JJAVA,0
1760-CAZHT,0
0871-URUWO,1
6339-RZCBJ,0
8178-EYZUO,1
4895-TMWIR,1
8015-IHCGW,0
1730-ZMAME,0
2674-MIAHT,0
7389-KBFIT,0
5989-OMNJE,0
2107-FBPTK,0
0701-RFGFI,0
7401-RUBNK,0
3097-NQYSN,1
1215-FIGMP,0
3315-IKYZQ,0
2959-FENLU,0
2586-CWXVV,0
4701-MLJPN,1
7579-KKLOE,0
2946-KIQSP,0
1347-KTTTA,0
2330-PQGDQ,0
3786-WOVKF,0
2688-BHGOG,0
2665-NPTGL,0
3643-AHCFP,1
4092-OFQZS,0
3327-YBAKM,0
8999-XXGNS,0
8198-RKSZG,0
3549-ZTMNH,0
7869-ZYDST,0
2607-FBDFF,0
9420-LOJKX,1
4835-YSJMR,0
5600-PDUJF,0
2516-VQRRV,1
7858-GTZSP,0
2842-BCQGE,0
5671-UUNXD,0
7816-VGHTO,0
6734-PSBAW,0
4750-UKWJK,0
1187-WILMM,0
4273-MBHYA,0
7548-SEPYI,1
5919-VCZYM,0
2430-USGXP,1
7787-BNTZM,0
5233-GEEAX,1
3340-QBBFM,0
2654-VBVPB,0
4163-KIUHY,0
6993-YGFJV,0
3528-HFRIQ,0
3062-ICYZQ,0
5762-TJXGK,0
6386-SZZKH,1
5533-NHFRF,0
2599-CZABP,0
8327-WKMIE,0
7459-IMVYU,0
6260-XLACS,0
4946-EDSEW,1
3259-KNMRR,0
2794-XIMMO,1
5285-MVEHD,0
0083-PIVIK,0
4312-GVYNH,0
3200-MNQTF,0
1373-ORVIZ,1
9500-LTVBP,0
7746-AWNQW,0
9392-XBGTD,0
0523-VNGTF,0
1208-NBVFH,0
3657-COGMW,0
1258-YMZNM,0
5216-WASFJ,0
8717-VCTXJ,0
5313-FPXWG,0
0661-KBKPA,0
6115-ZTBFQ,0
5294-IMHHT,0
8910-LEDAG,0
5472-CVMDX,0
2523-EWWZL,0
4832-VRBMR,0
8496-EJAUI,1
0268-QKIWO,1
8073-IJDCM,1
5093-FEGLU,0
7321-PKUYW,1
4676-MQUEA,0
9667-TKTVZ,0
4012-ZTHBR,0
4902-OHLSK,1
7295-JOMMD,1
5240-CAOYT,0
7252-NTGSS,0
5248-YGIJN,0
2929-ERCFZ,1
2294-SALNE,0
9873-MNDKV,0
0186-CAERR,0
5919-TMRGD,1
6741-EGCBI,0
3045-XETSH,1
8096-LOIST,0
3801-HMYNL,1
1965-DDBWU,1
5640-CAXOA,0
8922-LIEGH,1
8285-ABVLB,0
9898-KZQDZ,1
1996-DBMUS,0
7994-UYIVZ,0
5862-BRIXZ,0
4547-LYTDD,1
1697-NVVGY,0
9430-NKQLY,0
0868-VJRDR,0
7083-YNSKY,1
8808-ELEHO,1
0147-ESWWR,0
2055-PDADH,1
5288-AHOUP,0
2982-VPSGI,1
4537-DKTAL,0
0708-LGSMF,0
9053-EJUNL,0
0603-OLQDC,0
1568-LJSZU,0
5542-TBBWB,0
6047-SUHPR,0
1661-CZBAU,0
6326-MTTXK,1
4884-LEVMQ,0
4957-TIALW,0
3798-EPWRR,0
4374-YMUSQ,0
5697-GOMBF,0
6152-ONASV,0
9342-VNIMQ,0
5092-STPKP,0
2300-RQGOI,0
8580-QVLOC,1
4951-UKAAQ,1
7176-WIONM,0
4837-PZTIC,0
6725-TPKJO,0
3757-NJYBX,1
3061-BCKYI,0
5550-VFRLC,1
3948-FVVRP,0
0094-OIFMO,1
4176-FXYBO,0
7602-MVRMB,0
0859-YGKFW,0
4589-IUAJB,0
2817-NTQDO,1
6585-WCEWR,0
5306-BVTKJ,0
5602-BVFMK,0
0201-OAMXR,1
7825-ECJRF,1
8681-ICONS,0
6631-HMANX,0
5275-SQEIZ,1
1170-SASML,0
4443-EMBNA,0
3779-OSWCF,0
2193-SFWQW,0
0842-IWYCP,0
6510-UPNKS,0
4193-ORFCL,1
9822-OAOVB,0
9174-IHETN,0
5597-GLBUC,1
1794-SWWKL,0
9896-UYMIE,0
9572-MTILT,1
2573-GYRUU,0
8720-RQSBJ,0
9399-APLBT,1
2725-KXXWT,1
4123-FCVCB,0
4081-DYXAV,1
4795-UXVCJ,0
4325-NFSKC,1
4976-LNFVV,0
5980-BDHPY,0
4548-SDBKE,1
9992-UJOEL,0
9912-OMZDS,0
5995-SNNEW,0
7817-BOQPW,1
5148-HKFIR,0
5630-AHZIL,0
0691-IFBQW,1
0727-BNRLG,0
0804-YGEQV,0
5804-JMYIO,0
6738-ISCBM,0
5811-IWXYM,0
0594-UFTUL,0
1092-WPIVQ,0
9496-IVVRP,0
1866-RZZQS,1
4163-HFTUK,0
2782-LFZVW,0
2080-GKCWQ,0
5249-QYHEX,0
9546-CQJSU,1
1608-GMEWB,0
3351-NQLDI,1
3808-HFKDE,0
8710-YGLWG,0
8785-EPNCG,1
1971-DTCZB,0
8748-HFWBO,0
8336-TAVKX,0
9919-KNPOO,0
0197-PNKNK,0
0114-IGABW,0
8905-IAZPF,0
7442-YGZFK,0
3118-UHVVQ,0
0325-XBFAC,1
6175-IRFIT,0
2796-UUZZO,0
2451-YMUXS,0
6726-WEXXK,0
1599-MMYRQ,0
4578-PHJYZ,0
8166-ORCHU,0
6825-UYPFK,1
3319-DWOEP,1
7065-YUNRY,1
3683-QKIUE,1
6992-TKNYO,0
5832-EXGTT,0
6551-GNYDG,0
7471-WNSUF,0
8807-OPMBM,0
0657-DOGUM,0
3068-OMWZA,1
6633-MPWBS,1
7493-GVFIO,0
1703-MGIAB,0
9330-DHBFL,0
4612-THJBS,1
0637-KVDLV,1
6741-QRLUP,0
5655-JSMZM,1
7892-POOKP,1
5124-EOGYE,0
3754-DXMRT,1
4713-ZBURT,0
2486-WYVVE,0
5010-IPEAQ,0
9861-PDSZP,0
4603-JANFB,1
7714-YXSMB,0
7517-SAWMO,1
8614-VGMMV,1
1960-UOTYM,0
3162-KKZXO,0
8800-JOOCF,0
6365-MTGZX,1
5468-BPMMO,0
9239-ZBZZV,1
4389-UEFCZ,0
1257-SXUXQ,0
8800-ZKRFW,0
0388-EOPEX,1
8749-TZYEC,0
0114-RSRRW,0
4646-QZXTF,0
1389-CXMLU,1
9625-QSTYE,1
1614-JBEBI,0
2801-NISEI,0
8837-VVWLQ,1
1074-WVEVG,0
8663-UPDGF,0
9802-CAQUT,0
6357-JJPQT,0
9967-ATRFS,0
2135-DQWAQ,0
2634-HCZGT,1
2368-GAKKQ,0
9269-CQOOL,1
9795-NREXC,0
8100-HZZLJ,0
6865-JZNKO,0
2824-MYYBN,0
9498-FIMXL,0
9095-HFAFX,1
8404-VLQFB,0
4826-DXMUP,0
1670-SVOWZ,1
2012-NWRPA,1
8552-OBVRU,0
5458-CQJTA,1
6648-INWPS,0
3863-IUBJR,1
8990-ZXLSU,0
2256-YLYLP,0
5296-PSYVW,0
3181-VTHOE,0
4797-MIWUM,0
5337-IIWKZ,0
9866-QEVEE,1
6064-PUPMC,0
4192-GORJT,1
7856-GANIL,0
7605-BDWDC,0
3094-JOJAI,0
0115-TFERT,1
1814-DKOLC,0
7544-ZVIKX,0
3372-KWFBM,1
8169-SAEJD,0
0407-BDJKB,1
3196-NVXLZ,0
3106-ULWFW,1
6250-CGGUN,0
7495-OOKFY,1
7688-AWMDX,0
6184-DYUOB,0
2898-MRKPI,0
8028-PNXHQ,0
7753-USQYQ,0
6982-SSHFK,1
5780-INQIK,0
5406-KGRMX,0
3795-CAWEX,0
2272-UOINI,0
3082-YVEKW,0
1877-HKBQX,0
8802-UNOJF,1
9450-TRJUU,0
3413-DHLPB,0
5175-AOBHI,1
9174-FKWZE,1
9766-HGEDE,0
6215-NQCPY,0
9842-EFSYY,0
3811-VBYBZ,1
0730-KOAVE,0
8570-KLJYJ,0
6979-ZNSFF,1
5998-DZLYR,0
7954-MLBUN,0
7075-BNDVQ,0
1527-SXDPN,1
7758-UJWYS,0
0843-WTBXE,1
5726-CVNYA,0
3977-QCRSL,0
5846-QFDFI,0
2995-YWTCD,0
2252-NKNSI,0
8200-KLNYW,0
3787-TRIAL,0
5868-YWPDW,1
2055-SIFSS,0
5868-YTYKS,0
4373-MAVJG,1
6435-SRWBJ,0
0689-DSXGL,0
1987-AUELQ,0
9546-KDTRB,0
6480-YAGIY,0
8701-DGLVH,0
6339-DKLMK,0
5447-VYTKW,0
7234-KMNRQ,0
0707-HOVVN,0
0956-SYCWG,0
0303-UNCIP,0
6114-TCFID,0
4291-HPAXL,0
9214-EKVXR,0
9297-FVVDH,0
6584-VQMYT,0
5922-ABDVO,1
0016-QLJIS,0
8513-OLYGY,0
6603-QWSPR,0
5546-QUERU,0
0362-RAOQO,0
0238-WHBIQ,0
0771-CHWSK,0
3523-QRQLL,1
8565-HBFNN,0
8375-KVTHK,0
9691-HKOVS,0
7833-PKIHD,0
1421-HCERK,0
6166-YIPFO,0
2636-ALXXZ,1
9680-NIAUV,0
6235-VDHOM,1
